Texte;Type d'entité
cha;O
parapet;I-MISC
lassis;O
nessaya;I-PER
franchir;O
épouvante;O
regagna;O
95;O
saffaisa;O
agents;I-MISC
réveil-;O
lèrent;O
convaineus;O
noce;O
marcher;O
grandfaim;B-PER
cabaret;O
Halles;B-LOC
jugeant;O
fläna;O
alentours;O
congédié;O
donzelle;O
Vers;O
Grâce;O
abou-;O
hé;O
reconduite;O
roiture;O
onnaissait;I-MISC
lAndalouse;I-PER
infin;O
périphrases;O
exposa;O
fiant;O
lassistât;O
laquelle;O
regarderait;O
rédéric;B-PER
iers;O
concernait;O
onnellement;O
qu;O
iette;O
tumeur;O
our;O
Clémence;B-PER
Daviou;I-PER
brodeuse;O
or;O
équi-;O
ements;O
militaires;O
douce;O
velte;O
ontinuellement;O
ébahis;O
abusait;O
usquà;O
ornait;O
edingote;O
ruban;O
nais;O
privait;O
humilier;O
satron;O
distance;O
"

  
   
  
  
  
  
   
 
    
 
   
   
  
     
 
  
   

";O
caresser;O
pacha;O
bouquets;O
lorsquils;O
Pinso;B-PER
Barillot;B-LOC
singulière;O
souffrir;O
brossait;O
dArcole;B-MISC
lappeler;O
signaux;O
descendu;O
Voici;O
prochain;O
puisquelle;O
sappelle;O
Angèle;O
festoiera;O
Saint-Cloud;B-LOC
chargé;O
prévenir;O
trouverez;O
véhicule;O
Journal;B-MISC
convenu;O
vo;O
dérangé;O
É;O
por;O
prient;O
F;B-LOC
R;O
S;B-LOC
V;I-PER
P;B-LOC
b;O
Trop;B-PER
k;O
Néanmoins;I-MISC
hésité;O
quelque-;O
Fais;O
denvoyer;O
bouler;I-MISC
bêtises;O
acceptation;O
fièvre;O
limaginait;O
création;O
artificielle;O
fonctionnant;O
mathémati-;O
dactions;O
déduisant;O
gigantesques;O
résultats;O
Certains;O
salons;O
parisiens;O
machines;I-MISC
prennent;O
létat;O
brut;O
rendent;O
centuplée;O
conseillant;O
diplomates;O
mariages;O
obtenus;O
intrigues;O
galériens;I-MISC
docilités;O
fréquentation;O
résoudre;O
naturel-;O
réparer;O
maladresse;O
pigeon;O
ciselé;O
Chine;B-LOC
coûtait;O
soixante-quinze;O
vivant;O
crédit;O
répugnance;O
recours;O
Jen;B-MISC
ai;O
répété;O
excuse;I-ORG
porta;O
pourrais;O
compris;O
RARE;B-ORG
"

 

 
  
 
     
   
  
    
   
    
   
   
  
    
  
  
    
  
  

";O
réclame;O
quittance;O
vis;O
crochets;O
affectueuses;O
lenverrai;O
lâchement;O
hazard;O
bordé;O
annon-;O
cant;O
perte;O
lattendre;O
résistant;O
premières;O
plu-;O
sieurs;O
décampait;O
buvait;O
fermes;O
batifolait;O
villageoises;O
récoltes;O
salade;O
réalisant;O
désappointée;O
resterait;O
conseilla;O
soffrit;O
porter;O
conjura;O
témoins;O
Quarante;B-PER
débarquait;O
mi-hauteur;O
élaient;O
cachés;O
rangs;O
étendu;O
lherbe;O
portée;O
chats;O
labsorber;O
torpeur;O
Diable;I-MISC
ennuyeux;O
raison;O
parte;O
fourré;O
missive;O
lécu-;O
hangar;O
varangue;O
treil-;O
lage;O
chargée;O
clématite;I-MISC
au-dessus;O
roulade;O
gammes;I-MISC
trilles;O
arpèges;O
suspendues;O
précipitées;O
gouttelettes;O
cascade;I-MISC
cessa;O
Oudry;I-PER
voisins;O
présentèrent;O
chaussures;O
découvertes;O
mordorée;O
pattes;O
transversales;O
dessinait;O
grillage;O
Sauf;B-MISC
Lefaucheur;I-MISC
écharpe;O
syrienne;O
romances;O
aquarelle;O
caricature;O
fusain;O
macabre;O
fantaisie;O
exécution;O
dispensé;O
remercia;O
dette;O
Jai;B-MISC
faché;I-MISC
saisissant;O
100;O
ee;O
plaisant;O
nym-;O
phe;O
orteil;O
bassin;O
coquille;O
Par;O
cevait;O
flanquait;O
pin;O
dÉcosse;B-MISC
quarts;O
dépouillé;O
massifs;O
bombaient;O
inégalement;O
développaient;O
demi-cerele;O
Boulogne;I-LOC
Neuilly;B-LOC
Sèvres;B-LOC
Meudon;O
canot;O
voile;O
dées;O
aient;O
datteler;O
demie;O
caissier;O
certainement;O
Tons;O
répliqua-;O
repris;O
Ruysdaël;B-PER
Saül;B-PER
Mathias;I-PER
Londres;B-LOC
vingt-trois;O
promenais;O
assure;O
drôles;O
soupçonnant;O
admiré;O
laisance;O
"

    
   
    
   
    
   
   
   
   

";O
Æ;B-MISC
SENTIMENTALF;O
101;O
honnète;O
déguerpir;O
mensonge;O
écarquiller;O
lappellez;O
torts;O
vanta;O
supérieure;O
gar-;O
çon;O
maudit;O
frayait;O
embellissements;O
quartiers;O
spéculateurs;O
catilinaire;O
vendeurs;O
chandelles;O
différence;O
Rosen-;B-PER
wald;I-PER
devisèrent;O
jardinage;O
loustic;O
école;O
blaguer;O
lap-;O
pelait;O
Odry;B-ORG
lacteur;O
dOudry;B-MISC
bosse;O
animaux;O
visible;O
vou-;O
tâter;O
défendait;O
perruque;O
finit;O
fu-;O
mant;O
net-;O
toyait;O
anguilles;O
poisson;O
vida;I-MISC
rattraper;O
102;O
"

  
   
   
  
   
  
 
  
  
  
   
  
  
  
   
 
 
   
    
  
  

";O
deffroi;O
lhorizon;O
pälir;O
orange;O
empourprée;O
faîte;O
collines;O
deve-;O
dincendie;O
flânaient;I-MISC
berge;O
ricochets;O
gré;O
représentations;O
empila;O
sombrait;O
débarquer;O
perse;O
girandoles;O
cristal;O
sendormait;O
fau;O
teuil;O
écoutaient;O
Lefaucheux;I-PER
disser;O
barreau;O
croisée;O
laborda;O
ora-;O
teurs;O
écrivains;O
jouissance;O
directement;O
soi;O
tentaient;O
quin;O
PE;B-ORG
dambition;O
lautra;B-LOC
lem-;O
brasure;O
sétendait-;O
sombre;O
insignifiantes;O
antipathies;O
cerlains;O
parfums;O
dhistoire;O
lintéressaient;O
103;O
chapitre;O
aventures;O
sentimentales;O
désastres;O
élail;O
révoltée;O
turpitudes;O
hypocrites;O
droiture;O
dépendre;O
arrêlant;O
pénétrer;O
ime;O
arrière-pen-;O
sée;O
muets;O
transports;O
élans;O
reconnais-;O
sance;O
pluie;O
jaisers;O
intérieur;O
lenlevait;O
mme;O
sacrifier;O
immédiat;O
dautant;O
ort;O
lassouvir;O
laméri-;O
aine;B-PER
endit;O
cueillir;O
fil;O
tiges;O
dépas-;O
fouilla;O
apiers;O
enveloppa;O
consolida;O
épingle;O
loffrit;O
2mme;O
émotion;O
chérie;O
tavoir;O
liée;O
cri;O
lépingle;O
sottement;O
blessée;O
remonta;O
repa-;O
ut;I-MISC
enleva;O
courait;O
laller;O
eria;O
lapporta;O
emettre;O
lenveloppe;B-PER
"

   
  
   
   
   
  
    
   
  
    
    
   
  
  

";O
104;O
enfonça;O
tablier;O
euir;O
è;O
trem=;O
blait;O
horriblement;O
trompes;O
irritée;O
gênait;O
Marther;B-PER
appliqua;O
bougea;O
FF;O
imprimerie;O
abonnés;O
attention;O
frôlaient;O
capotes;O
allongée;O
ett@;O
soutenait;O
Auteuil;B-LOC
éclairait;O
sapercuttl;O
pleurait;O
grin;O
chos@k;B-MISC
personnelle;O
liem;O
læb;O
caressante;O
souffrez;I-MISC
chèvrefeuilles;O
serin-;O
105;O
gats;O
débordaient;O
clôtures;O
dodeurs;O
amollissantes;O
communiquer;O
denfant;O
fl;O
jolis;O
Parce;O
aimez;O
najouta;O
simagi-;O
aant;O
encontrerait;O
ira;O
rite;O
mulliplièrent;O
Jussonnet;I-ORG
Garde-Meuble;B-LOC
lans;O
sembusqua;O
hoiseul;O
ers;O
Dès;O
orces;O
plaidoiries;O
jurés;O
jâles;O
halelante;O
u;O
prétoire;O
parlant;O
résu-;O
nant;O
preuves;I-MISC
entant;O
-2;O
couperet;O
guillotine;I-MISC
suspendu;O
elever;O
Chambre;B-ORG
orateur;O
orte;O
noyant;O
adversaires;O
prosopopées;O
écrasant;O
iposte;O
foudres;O
intonations;O
musicales;O
ironique;O
pathétique;O
"

   
    
  
  
   
   
   
  
  
 
         
   
   
    
   
  
    
 
    

";O
106;O
cachant;O
pleurs;O
ilss@;O
retrouveraient;O
découragements$;O
calomnies;O
latteindraient;O
fulguraient;O
phares;O
lho;O
zon;O
excité;O
leste;O
Jusquau;B-PER
senferma;O
f;O
serinér;O
février;I-MISC
ardeur;O
espoirs;O
patrimoine;O
fonder;O
début;O
ambitions;O
doctorat;O
remarquabl;O
valut;O
Û;B-PER
pique-nique;O
clore;I-MISC
mêre;O
retrouverait;O
finirait;O
admis;O
parlotte;O
dOt;O
say;O
applaudi;O
Quoiquil;B-PER
sobre;O
grisa;O
serai;I-MISC
Vinstituerai;O
stage;O
substitut;O
figurant;O
Génie;B-MISC
direc=;O
107;O
Délassements;B-MISC
dou-;O
charpente;O
laccorde;O
quant;O
saut;O
retomba;O
ha;O
gaminerie;O
dérida;O
lêtre;O
chassé;O
laristocrate;O
augmentant;O
maudissait;O
sépancha;I-MISC
sein;O
lus;O
désillusionné;O
attristé;O
dégoûté;O
urnait;O
budgétaires;O
taccusait;O
Camarilla;B-PER
Al-;O
érie;O
stationné;O
utres;O
relirèrent;O
i;I-LOC
Messageries;B-MISC
changer;O
ndemain;O
1ez;O
différé;O
dina;O
flâna;O
oulevards;O
décharpe;O
tentes;O
2s;O
tombereaux;O
darrosage;O
versaient;O
inattendue;O
mêlait;O
émanations;O
urs;O
argenteries;O
do-;O
ares;O
gerbes;O
miraient;O
autes;O
causant;O
mollesse;O
108;O
"

   
   
  
  

";O
camélia;O
chairs;O
fé;O
minines;O
lassitude;O
chaleurs;O
Quelqu;B-LOC
dénorme;O
sépanchait;O
enveloppait;O
semblé;O
interminable;O
laffiche;O
désœuvrement;O
féerie;O
spectateurs;O
lucarnes;O
paradis;O
dé-#l;O
carrés;O
quinquets;O
Ds;B-MISC
jau-;O
représentait;O
desclaves;O
Pé-;O
kin;O
tamtams;O
sultanes;O
bonnets;O
poin-;O
tus;O
calembours;O
baissée;O
erra;O
1e;O
foyer;O
solitairement;O
landau;O
vaux;O
tenus;O
culotte;O
regagnait;O
fi-;O
rosette;O
dofficier;O
gla-;O
cial;O
attribue;O
blonds;I-MISC
tirebouchonnés;O
langlaise;B-LOC
fussent;O
venus;O
mordillait;O
bäillät;O
rappeler;O
lentracte;O
Lous;B-MISC
reconnaissant;O
sex-;O
cusa;O
négligences;O
impardonnables;O
"

   
  



 

";O
Î;O
109;O
envoyées;O
Toutefois;O
fondait;O
époques;O
conde;O
lenvia;O
reposer;O
appuyée;O
légèrement;O
laménité;O
spirituelle;O
contrastait;O
expression;O
chagrine;O
dit-;O
restèrent;O
grimaces;O
vinciales;O
aisance;O
simplicité;O
raffi-;O
naïfs;O
aperçoivent;O
lexpression;O
instantanée;O
chargea;O
souvenirs;O
conter;O
accueil;O
Fameux;B-MISC
entortiller;I-MISC
Reviens;B-PER
arrivée;O
heureuse;I-MISC
état;O
rap-;O
fermiers;O
payaient;O
contrainte;O
situation;O
embarras;O
veuvage;O
astucieux;O
prêts;O
renouvelés;O
réclamer;O
conditions;O
dérisoire;O
Presles;B-PER
capital;O
"


   
    
     
   
  
  
    
  
  
  

";O
410;O
raissait;O
faillite;O
Melun;B-LOC
hypothèques;O
conserver;O
parences;O
écouté;O
quitte;O
Bref;O
rente;O
signifiant;O
laisserait;O
lattira;O
étouffaient;O
abandon-;O
acacia;O
conseillait;O
clercæ;O
Prouharam;B-PER
céderait;O
revendre;O
machinale-;O
haie;O
denviron;O
doreilles;O
baies;O
sorbier;O
découvert;O
épau-;O
dorées;O
conf-;O
ltures;O
maculaient;O
nerveuse;O
fluette;O
inconnu;I-ORG
sétai;O
arrêtée;O
arrosoir;O
dardant;O
limpide;O
vient;O
dépouser;O
servante;O
légitimer;O
VI;I-PER
Ruiné;I-LOC
étourdi;O
commotion;O
renforcer;O
peser;O
doutrage;O
déshonneur;O
imaginé;O
paternelle;O
monterait;O
häbleur;O
obscur;O
polisson;O
introduit;O
loger;O
portier;O
bleuis;O
lexis-;O
vivaient;O
dattacher;O
importance;O
centuplerait;O
facultés;O
sexalta;I-MISC
pensant;O
travaillent;O
mansar-;O
sé-;O
mouvoir;O
sattendrirait;O
Aïnsi;B-MISC
catastrophe;O
bonhear;O
112;O
tremblements;O
découvrent;O
révélé;O
opulences;O
nexistait;O
science;O
faces;O
Pel-;B-LOC
lerin;O
dépendaient;O
retournerait;O
indignée;I-MISC
folie;O
absurdité;O
ferait;O
cest-à-dire;O
trouvant;O
insulté;O
proposition;O
employa;O
méthode;O
Dune;B-MISC
vieillesse;O
sa-;O
crifices;O
malheureuse;O
patience;O
seras;O
lamentations;O
délicatesses;O
corrompaient;O
jouissait;O
déchirures;O
lassé;O
énervé;O
aptitude;O
déré;I-MISC
jusqualors;I-MISC
département;O
publique;O
avertir;O
1f;O
médité;O
dithyrambiques;O
courts;O
lapidaire;O
davouer;O
saurait;O
dhésitation;O
Pie;B-PER
h;O
ve;O
113;O
plusles;O
moublient;O
naurai;O
déchu;O
croira;O
regrettera;O
résolutions;O
excessives;O
coûtaient;O
juré;O
sinformer;O
lapage;O
dites;O
considérant;O
thé;O
Mn;B-MISC
dé;O
be;O
Parme;B-MISC
ot;O
attelages;O
rouliers;O
abominables;O
indignation;O
débordements;O
divisent;O
Çà;B-MISC
sélève;O
vagabon-;I-MISC
roulant;O
aspirant;O
sautant;O
fossés;O
artères;O
désirs;O
furieuse;O
lemportaient;O
trappeur;O
Orient;B-MISC
sembarquer;O
matelot;O
exhalait;O
mélancolie;O
Gelui;B-LOC
percer;O
etses;O
éternelles;O
jérémiades;O
correspondance;O
nulle;O
rliers;O
grondait;O
trembles;O
nai;O
apprenait;O
recueilli;O
Séné-;I-PER
Cal;I-MISC
114;O
Donc;O
provenaient;O
remarques;O
mourir;O
lappela;O
consulter;O
plantation;O
parc;O
anglais;O
clôture;O
bâtons;O
partenait;O
légumes;O
brouillés;O
sabstenaient;O
népargnait;O
dhabiter;O
raconta;O
demandé;O
annoblissait;O
seigneur;O
Fouvens;I-PER
sceaux;O
prétention;O
daristocratie;O
jurait;O
singulièrement;O
dingote;O
exagérait;O
buste;O
ôtait;O
féminin;O
extrêmement;O
ressemblaient;O
perru-;O
frisant;O
Jusquà;B-PER
contenté;O
Catherine;B-PER
Lorraine;I-PER
marquée;O
vérole;O
4834;O
mouton-;O
nière;O
pavaner;O
expliqué;O
115;O
r;O
déclarée;O
dÉlisabeth;B-MISC
Olympe;B-LOC
sattendait;O
exécrer;O
laima;O
lentoura;O
dattentions;O
caresses;O
supplanter;O
odieuse;O
entreprise;O
Éléonore;I-PER
négligeait;O
préférant;O
bavarder;O
fournisseurs;O
riage;O
sous-préfecture;O
servantes;O
devoir;O
sévère;O
assistait;O
bureaucrate;O
Lélève;B-LOC
sinsurgeait;O
rece-;O
giffles;O
Cathe-;B-LOC
rine;O
invariablement;O
querellaient;O
tourmentât;O
Souvent;O
fè-;O
princesse;O
morti-;O
empêchaient;O
illégitime;O
balaneait;O
les-;O
carpolette;O
papillons;I-MISC
cétoines;O
sabattant;O
rosiers;O
hardiesse;O
rêverie;O
Voulez;B-LOC
permettre;O
embrasser;O
mademoiselle;O
enlève;O
116;O
"

    
   

";O
baisant;O
procédé;O
renouvela;O
sélançait;O
arbre;O
jappement;O
leffrayer;O
us;O
flacons;O
dodeur;O
ja;O
pommada;O
abondamment;O
sl;B-ORG
coucha;O
éveillée;O
mimagine;O
disait-;O
avoua;O
péchés;O
minterroge;O
communion;O
approchait;I-MISC
duite;O
confesse;O
sacrement;O
trait;O
parfois;O
véritables;O
avaitrecours;O
calmer;O
lemmenait;O
promenades;O
rèvassait;O
cueillait;O
quelicots;O
tächait;O
consoler;O
gentilles;I-MISC
privé;O
amitié;O
bonshom-;O
histoires;O
Annales;B-ORG
recueil;O
charmait;O
successive-;O
Atala;B-PER
Cing;I-PER
Mars;I-LOC
Feuilles;O
dautomne;O
Macbeth;B-LOC
"



 

";O
117;O
Letourneur;B-LOC
veilla;O
criant;O
tache;O
cla-;O
tremblait;O
fixant;O
épouvantés;O
frottait;O
médecin;O
prescrivit;O
viter;O
virent;O
pronostic;O
défavorable;O
mœurs;O
Mo-;I-PER
actrice;O
larrivée;O
lonele;O
Barthélemy;B-MISC
condescen-;O
dance;O
médiocrement;I-MISC
perpétuelles;I-MISC
comparaisons;I-MISC
pavées;O
habitants;O
paresseux;O
ehez;O
extravagances;O
défunt;I-MISC
frère;O
vingt-sept;O
marche-;O
lâcha;O
rassurants;O
nauras;O
instances;O
sollicité;O
clairement;O
repentait;O
agi;O
ser-;O
rées;O
lobservait;O
tai-;O
coïncidence;O
soffrant;O
tapissière;O
"

  
   
   
  
  
   
  
   
  
   
   
   
   
  
  
  
 
 
 
  
  

";O
118;O
toutela;O
journée;O
dinvitation;I-MISC
soyez;O
daccepter;O
expli-;O
querait;O
séjour;O
définitif;O
convenable;O
dirait;O
amical;O
grandissait;O
dangereuse-;O
liaison;O
Mine;I-LOC
pareilles;O
acheter;O
greffe;O
tribunal;O
laccompagnait;O
messe;I-MISC
dimpériale;O
saccoutumait;O
enfon-;O
ceur;O
funèbre;O
assoupissant;O
versé;O
mêlée;O
promenée;O
épandue;O
tarie;O
tombeau;O
devenue;O
résignée;O
1845;I-MISC
Ladresse;B-LOC
caractères;O
sommeillant;O
pressa;O
décacheter;O
Justice;B-MISC
paix;O
III;O
arrondissement;O
ab;O
éntestat;O
héritait;O
incendie;O
éclaté;O
mr;O
ME;B-ORG
SlRe;O
-un;O
4119;O
ilrèvait;O
raffermir;O
tombé;O
baquet;I-MISC
sive;O
trébucher;O
relut;O
loncle;O
Vingt-sept;B-MISC
frénétique;O
bouleversa;I-MISC
halluci-;O
nation;O
appor-;O
stationnerait;O
tilbury;O
piaffer;O
gourmette;O
confondant;O
murmure;O
renouvellerait;O
indéfini-;O
recevrait;O
étagères;O
quels;O
tumultueusement;O
ilsentait;O
tâcha;O
Bonne;B-PER
main-;O
circulait;O
bourgs;O
Benoist;I-PER
Chambion;O
séchappa;O
nute;O
survinrent;O
Laprès;B-PER
oubliait;O
ïls;B-MISC
"

   
 
   
 
 
 
   
   
    
   
  
    
   

";O
120;O
sétablir;O
Étant;O
facilement;O
avantageux;O
signifia;O
résolution;O
formelle;O
façons;O
devenir;O
Ministre;B-ORG
plaisantait;O
nullement;O
tendait;O
lancer;O
diplomatie;O
instincts;O
poussaient;O
entrerait;O
Conseil;B-ORG
protection;O
connais;O
réveillé;O
rèves;O
dam-;O
bition;O
reparla;O
linstant;O
retenues;O
rongea;O
sasseyaient;O
tintèrent;O
lé-;O
glise;O
enten-;O
va-et-vient;O
séparation;O
121;O
sessuya;O
repas;O
larrêta;I-MISC
latten-;I-MISC
enjamba;O
cognant;O
dirigea;O
sembla;I-MISC
contenta;O
soupirant;O
profondément;O
manquer;O
roulement;O
prévenu;O
voulais;O
létonna;O
oublié;O
répéta;O
reverrons;O
embrasse;O
emportement;O
POPTIE;O
tri;O
"

 

 

 


";O
sébranla;O
emportée;O
détalant;O
submer-;O
architecte;O
lemplit;I-MISC
splendeurs;O
digalité;O
contempla-;O
profonde;O
objets;O
extérieurs;O
Sourdun;B-MISC
kilomètres;O
indigné;O
abattit;O
conducteur;O
ouverts;O
suspendue;O
postillon;O
éclai-;O
croupes;O
limoniers;O
ondulaient;O
haleines;O
lattelage;O
nettes;O
châssis;O
égal;O
grange;O
Par-;O
villages;O
four;O
boulan-;O
projetait;O
lueurs;O
silhouette;O
126;O
monstrueuse;O
Aux;O
relais;O
dételé;O
pié-;O
tinait;O
bâche;O
seail;O
chandelle;O
repartait;O
Mormans;O
aujour-;O
dhui;O
No-;O
gent;O
confondait;O
planches;O
réveilla;O
Charenton;I-LOC
compagnons;O
couvrirent;O
négociant;O
commodé;O
spontané-;O
attendrie;O
gare;I-MISC
inondé;O
recommenca;O
cheminées;O
Ivry;B-MISC
bouleversée;O
Lenceinte;B-ORG
fortifications;O
renflement;O
hori-;O
zontal;O
défendus;O
lattes;O
hérissées;O
clous;O
établissements;O
produits;O
chimiques;O
alternaientavec;O
laissaient;O
battants;O
entrouverts;O
"

 

 

";O
DE;O
SN;B-ORG
SEL;I-ORG
197;O
dignobles;O
dimmondices;O
flaques;O
sale;O
cabarets;O
bœuf;O
fe-;O
nôtres;O
queues;O
sautoir;O
ronne;O
peintes;O
bicoque;O
construite;O
élait;O
abandonnée;O
discontinua;O
nudité;O
gigan-;O
tesque;O
blane;O
indiquer;O
débit;O
enseignes;O
représentaient;O
matrone;O
bonnet;O
dodelinant;O
poupon;O
courte-pointe;O
déchirées;O
guenilles;O
haquets;O
brasseurs;O
fourgons;O
carrioles;O
bouchers;O
fine;O
dissaient;O
coque-;O
tiers;O
troupeau;O
lencombrement;O
factionnaire;I-MISC
rabat-;I-MISC
tue;O
guérite;O
réchauffer;O
loctroi;O
grimpa;O
limpériale;O
fanfare;O
cornet;O
descenditle;O
levard;B-PER
palonniers;O
flottants;O
mèche;O
claquait;O
lançait;O
Allu-;O
allume;O
ohé;O
balayeurs;O
piétons;O
sautaient;O
arrière;O
jaillissait;O
cabriolets;O
er;O
œ;O
plantes;O
déploya;O
jaunâtre;O
laspira;O
savourant;O
effluves;O
amoureuses;O
émana-;O
1928;O
intellectuelles;O
décrotteurs;O
boîtes;O
secouant;O
brûloir;O
trottinaient;O
augmentait;O
Tournelle;I-LOC
Montebello;B-PER
repassa;O
Saint-Honoré;I-LOC
Croix-;I-PER
des-Petits-Champs;I-PER
Bouloi;B-LOC
atteignit;O
Coq;B-LOC
durer;O
chéri;O
vitrines;I-MISC
habitaient;O
voisine;O
gardait1a;O
adresse;O
déjeunant;O
consulta;O
lAlmanach;B-PER
Commerce;I-LOC
logeaient-;O
Ise;B-MISC
transporta;O
Poisson-;B-LOC
Parvenu;O
ignorait;O
129;O
Préfecture;B-ORG
calier;O
seignements;O
fermait;O
merce;I-MISC
harassé;O
sallongeait;O
draps;O
Notre-;I-PER
Dame-des-Victoires;O
rogomiste;O
demi-heure;O
Frédé-;B-PER
ric;I-PER
sélança;O
apercevoir;O
corbillard;O
deuil;O
sinterposèrent;O
Lembarras;B-PER
Heureusement;B-ORG
déjeunait;O
précises;O
patienter;O
-B;O
flânerie;O
Bourse;B-LOC
Gymnase;B-ORG
v;I-PER
Connais;I-LOC
gargotier;O
rogue;O
insistait;I-MISC
haussement;O
oscillations;O
décelaient;O
mystère;O
brio-;O
"

 

  
    
  
   
 
 
    
   
    
   
   
   
  

";O
1430;O
senquit;O
n°;O
hau-0;B-MISC
Sainte-Geneviève;B-LOC
Francs-Bourgeois-Saint-;O
san;O
cafe-;O
extra-gracieux;O
IB;B-ORG
lavons;O
dintelligence;O
dici;O
Célestin;B-PER
feuil-;O
désire;O
Quoique;O
kirsch;B-PER
curaçao;O
différents;O
chauds;O
Siècle;B-MISC
examina;O
grains;O
Charivari;B-PER
annonces;O
résonnaient;O
trot-;O
toir;O
profilait;O
désennuyer;O
changeait;O
banquette;O
étendus;O
foulant;O
délicatement;O
peurs;O
bondissant;O
lécher;O
sirop;O
pla-;O
teau;O
lenfant;O
mioche;O
crécelle;O
pâlotte;O
gà-;O
tées;O
illimitée;O
grêle;O
briolet;O
lécartement;O
mousseline;O
131;O
ruisseau;O
énorme;O
sabritant;O
sommeillait;O
sesquivât;O
entrou-;O
yrait;O
ruisselant;O
user;O
dissous;O
dessusles;O
répétant;O
proposer;O
dominos;O
déclarant;O
nat-;O
cafetier;O
candide;O
Ledoux;O
exas-;O
upéré;O
faites;O
erreur;I-MISC
madame;O
interpellant;O
s—;B-MISC
lavez;O
venger;O
Æse;B-LOC
ôu;O
implorant;O
dieu;O
lextraire;O
caves;O
voi-;O
Bture;B-LOC
renvoya;O
brouillaient;O
avaitentendu;O
pronon-;O
132;O
"

   
 
  
   
   
 
  
   
  
  
  
   
   
    
 
   
  
   
  

";O
jaillirent;O
dartifice;O
card;O
Grimbert;B-PER
Halbout;O
Havanais;B-LOC
Havrais;B-LOC
Bœuf;O
brasserie;O
Alle-;B-ORG
mande;O
Mère;B-PER
Morel;I-PER
suc=;O
cessivement;O
sor-;O
tir;O
viendrait;O
ailleurs;O
commandé;O
gigot;O
Vautier;B-PER
limonadier;O
heurta;O
Connaissez;B-PER
achève;I-MISC
serviette;O
létablisse=;O
demandez;O
ici;O
juron;O
Bouttevilain;B-PER
infailliblement;O
ren;O
dez;O
répète;O
Saint-Martin;B-PER
92;O
entre-sol;O
larrière;O
buvette;O
baissé;O
médi-;O
tative;O
cherchais;I-MISC
sémouvoir;O
session;O
Hi;O
133;O
linterrompit;O
naturel;O
gargari-;O
liquide;O
Paradis;I-PER
numéro;I-LOC
Trente-sept;O
jou-;I-MISC
bliais;I-MISC
soulevé;O
extraordi-;O
retentissait;O
mainte-;O
Permettez;B-LOC
aisselles;O
samusa;O
sauter;O
tuer;O
finis;O
jurant;O
danger;O
zézéyait;O
patois;O
marseillais;O
natal—;I-MISC
pichoûn;O
poulit;O
rossignolet;O
poursuivant;O
cordialités;O
"

  
    
 
   
  
  
 
  
   
   
  
 
 
 
 
  
   
  
   
 
   
  
  

";O
134;O
ramenait;O
faïences;O
causons;O
allégua;O
insista;O
intéres-;O
nuire;O
oreillers;O
traversin;O
bouillotte;O
chauffait;O
labat;O
assombrissait;O
lappartement;O
mérinos;O
cendres;O
défaisait;O
lacet;O
brassière;O
grattant;O
tète;O
attendu;O
spasmes;O
sétiolent;O
dépayse;O
retrouvant;O
dégradation;O
stu-;I-MISC
péfiait;I-MISC
sinforma;O
recevons;O
comnie;O
autrefois;O
lavertir;O
aueune;O
invi-;O
reprocha;O
limpro-;O
viste;O
dindus-;O
déca-;O
dence;O
nôtre;O
mm;O
cn;O
pote;O
tent;O
fees;O
lé;O
CS;I-MISC
"



 ";O
ati;O
RS;B-MISC
Meme;I-MISC
135;O
jaime;O
mène;O
fabrique;O
soupières;O
assiettes;O
cuvettes;O
Contre;O
dres-;O
pavage;O
salles;O
bain;O
mythologiques;O
Renaissance;I-MISC
montant;O
pots;O
candé-;O
labres;O
jardinières;O
polychromes;O
nègre;O
pom-;O
padour;O
démonstrations;O
ennuyaient;O
soupa;O
splendidement;O
mangeant;O
Jétais;B-LOC
reconnu;O
épanouissement;O
dégoïsme;O
posaient;O
jeter;O
utiliserait;O
foi;O
concours;O
dagrégation;O
tester;O
restreindre;O
adver-;O
saire;O
lexcitant;O
bronchassent;O
tirât;O
lecon;O
Prescription;B-LOC
136;O
livré;O
déplorables;O
contesta-;O
produire;O
quill;B-PER
fournir;O
titres;O
quaprès;O
révolus;O
lhonnête;O
lhéritier;O
enrichi;O
consacrées;O
extension;O
labus;O
TI;B-LOC
écrié;O
Abolissons;B-MISC
Franks;B-MISC
pèseront;O
Irlandais;B-LOC
Yan-;B-MISC
kees;O
Peaux;B-LOC
Rouges;I-LOC
Turcs;B-LOC
Arabes;B-MISC
navons;O
représenterez;O
malheureux;O
XX;B-MISC
IIF;I-MISC
dachoppement;O
éla-;O
borait;O
considérée;O
base;O
peuples;O
Dunod;B-PER
Rogérius;I-PER
Balbus;I-PER
Merlin;I-PER
Vazeille;O
Savigny;O
Troplong;O
dérables;O
livrer;O
démis;O
fabriquant;O
thèses;O
séances;O
Parlotte;B-LOC
effrayait;O
virulence;O
servateur;O
doctrinaires;O
issus;O
Gui-;O
zot;O
célébrité;O
